--Header-Start--

SerialNumber	6194314361
PartNumber	1891115 HY1 CAM 17700x
BatchSerialNumber	3055645
Revision	1891115
OperationTypeName	SW Debug
UUTStatus	Passed
ErrorCode	
ErrorMessage	
StartDateTime	2019-11-11T14:03:50
ExecutionTime	174
TestSocketIndex	02
StationName	FLYING-PROBE4
OperatorName	Operator
SoftwareName	1891115-TOP-V002
SoftwareVersion	NA

--Step-Data-Start--
StepType	StepName	MeasureName	Value	LowLimit	HighLimit	CompOperator	Unit	StepStatus	StepExecutionTime	StepReportText	StepErrorCode	StepErrorMessage	CausedSequenceFailure
NumericLimitTest	U108	REFB-G	0.815000	0.3768	0.8792	GELE	V	Passed	1.000000		0		
NumericLimitTest	U108	SL-G	0.871000	0.5196	1.2124	GELE	V	Passed	10.000000		0		
NumericLimitTest	U108	VD-G	0.629000	0.4266	0.9954	GELE	V	Passed	10.000000		0		
NumericLimitTest	U108	HD-G	0.629000	0.4266	0.9954	GELE	V	Passed	10.000000		0		
NumericLimitTest	U105	BYP-G	0.789000	0.4734	1.1046	GELE	V	Passed	1.000000		0		
NumericLimitTest	U105	SENSE/ADJ-	1.611000	0.9642	2.2498	GELE	V	Passed	1.000000		0		
NumericLimitTest	C145*	10.2UF	16.704000	15.1712	19.3088	GELE	uF	Passed	1.000000		0		
NumericLimitTest	R140	100.0KO	99.880000	97.0	103.0	GELE	KO	Passed	10.000000		0		
NumericLimitTest	U105	VIN-G	0.556000	0.3348	0.7812	GELE	V	Passed	10.000000		0		
NumericLimitTest	C149	10.0UF	58.690000	53.504	68.096	GELE	uF	Passed	1.000000		0		
NumericLimitTest	U114	OutA-G	0.956000	0.5754	1.3426	GELE	V	Passed	10.000000		0		
NumericLimitTest	C189*	10.1UF	110.990000	89.76	114.24	GELE	uF	Passed	10.000000		0		
NumericLimitTest	U114	OutB-G	0.959000	0.5772	1.3468	GELE	V	Passed	10.000000		0		
NumericLimitTest	U115	VOUT-G	1.002000	0.6018	1.4042	GELE	V	Passed	1.000000		0		
NumericLimitTest	U115	~CS~/LD-G	0.885000	0.5712	1.3328	GELE	V	Passed	10.000000		0		
NumericLimitTest	U114	-InA-G	0.987000	0.594	1.386	GELE	V	Passed	10.000000		0		
NumericLimitTest	R173*	50.0KO	49.230000	48.5	51.5	GELE	KO	Passed	50.000000		0		
NumericLimitTest	U114	-InB-G	0.999000	0.5964	1.3916	GELE	V	Passed	10.000000		0		
NumericLimitTest	U116	FB-G	0.671000	0.3972	0.9268	GELE	V	Passed	1.000000		0		
NumericLimitTest	R177	10KO	10.019000	9.7	10.3	GELE	KO	Passed	40.000000		0		
NumericLimitTest	U116	K-G	0.632000	0.3642	0.8498	GELE	V	Passed	1.000000		0		
NumericLimitTest	C186	22.0NF	20.848000	16.72	21.28	GELE	nF	Passed	0.000000		0		
NumericLimitTest	U114	+InB-G	0.985000	0.5922	1.3818	GELE	V	Passed	10.000000		0		
NumericLimitTest	U108	AVDD-G	0.699000	0.4218	0.9842	GELE	V	Passed	1.000000		0		
NumericLimitTest	C155*	10.1UF	17.367000	15.1712	19.3088	GELE	uF	Passed	1.000000		0		
NumericLimitTest	C734	47.0UF	68.810000	64.064	81.536	GELE	uF	Passed	1.000000		0		
NumericLimitTest	C732	100NF	75.370000	63.712	81.088	GELE	uF	Passed	1.000000		0		
NumericLimitTest	C187	100NF	107.370000	93.984	119.616	GELE	uF	Passed	10.000000		0		
NumericLimitTest	U115	VCC-G	0.775000	0.4656	1.0864	GELE	V	Passed	10.000000		0		
NumericLimitTest	R703	10KO	9.989000	9.7	10.3	GELE	KO	Passed	7.000000		0		
NumericLimitTest	C726	47.0UF	141.940000	103.116	161.284	GELE	uF	Passed	1.000000		0		
NumericLimitTest	U128	VIN-G	0.680000	0.4056	0.9464	GELE	V	Passed	10.000000		0		
NumericLimitTest	L704-6	*	14.468000	9.604	17.836	GELE	uH	Passed	0.000000		0		
NumericLimitTest	U128	BYP-G	0.790000	0.4746	1.1074	GELE	V	Passed	1.000000		0		
NumericLimitTest	R236	15KO	14.947000	14.55	15.45	GELE	KO	Passed	5.000000		0		
NumericLimitTest	U800	IO_L20N_2-	0.857000	0.5136	1.1984	GELE	V	Passed	10.000000		0		
NumericLimitTest	U800	VCCO_3-G	0.986000	0.5772	1.3468	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L11N_3-	0.993000	0.5766	1.3454	GELE	V	Passed	1.000000		0		
NumericLimitTest	R427	680.0KO	0.680100	0.6596	0.7004	GELE	MO	Passed	40.000000		0		
NumericLimitTest	U800	IO_L01P_3-	0.995000	0.5778	1.3482	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L01N_3-	1.000000	0.5784	1.3496	GELE	V	Passed	1.000000		0		
NumericLimitTest	U811	CRS-G	0.949000	0.5598	1.3062	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXD4-G	0.955000	0.5634	1.3146	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	COL-G	0.953000	0.5784	1.3496	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXD3-G	0.955000	0.5694	1.3286	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXD0-G	0.952000	0.5604	1.3076	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXD2-G	0.954000	0.5646	1.3174	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXD1-G	0.956000	0.5628	1.3132	GELE	V	Passed	10.000000		0		
NumericLimitTest	U800	GND-G	1.052000	0.579	1.351	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L05P_3-	0.999000	0.5778	1.3482	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L07P_3-	0.994000	0.5706	1.3314	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L03P_3-	1.004000	0.5748	1.3412	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L05N_3-	1.001000	0.5766	1.3454	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L03N_3-	1.000000	0.5826	1.3594	GELE	V	Passed	1.000000		0		
NumericLimitTest	U811	RXD5-G	0.966000	0.5742	1.3398	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXD6-G	0.969000	0.5754	1.3426	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXD7-G	0.971000	0.5748	1.3412	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RXC-G	0.968000	0.5832	1.3608	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RX_DV-G	0.970000	0.5724	1.3356	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	RX_ER-G	0.972000	0.5712	1.3328	GELE	V	Passed	10.000000		0		
NumericLimitTest	U800	IP_L04P_3-	0.995000	0.576	1.344	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IP_L04N_3-	0.993000	0.5766	1.3454	GELE	V	Passed	1.000000		0		
NumericLimitTest	U800	IO_L07N_3-	0.990000	0.5736	1.3384	GELE	V	Passed	1.000000		0		
NumericLimitTest	C873	100NF	87.140000	76.5	103.5	GELE	nF	Passed	0.000000		0		
NumericLimitTest	C869	100NF	88.990000	76.5	103.5	GELE	nF	Passed	0.000000		0		
NumericLimitTest	C871	100NF	92.280000	81.84	104.16	GELE	nF	Passed	0.000000		0		
NumericLimitTest	C867	100NF	90.850000	79.2	100.8	GELE	nF	Passed	0.000000		0		
NumericLimitTest	U811	~ACTIVITY-	0.995000	0.5892	1.3748	GELE	V	Passed	10.000000		0		
NumericLimitTest	U811	~INTR~/EN-	0.969000	0.5868	1.3692	GELE	V	Passed	10.000000		0		
NumericLimitTest	U401	SW2-G	0.574000	0.3354	0.7826	GELE	V	Passed	10.000000		0		
NumericLimitTest	U401	SW1-G	0.378000	0.27	0.63	GELE	V	Passed	10.000000		0		
NumericLimitTest	U401	VFB1-G	1.050000	0.6264	1.4616	GELE	V	Passed	10.000000		0		
NumericLimitTest	U119	PD6(PCI30-	0.933000	0.558	1.302	GELE	V	Passed	10.000000		0		
NumericLimitTest	D204	*	1.976000	1.88955	2.08845	GELE	V	Passed	1.000000		0		
NumericLimitTest	U119	PD4(PCI28-	0.936000	0.561	1.309	GELE	V	Passed	10.000000		0		
NumericLimitTest	R426	240.0KO	237.350000	228.0	252.0	GELE	KO	Passed	10.000000		0		
NumericLimitTest	U800	IO_L08P_3,	77.800000	46.1	138.3	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L18N_0	70.500000	45.25	135.75	GELE		Passed	0.000000		0		
NumericLimitTest	U401	VFB2-G	1.070000	0.6474	1.5106	GELE	V	Passed	10.000000		0		
NumericLimitTest	U800	IO_L19N_0	69.500000	45.1	135.3	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L19P_0P	63.100000	33.4	100.2	GELE		Passed	0.000000		0		
NumericLimitTest	C251	220PF	27.580000	25.11	28.89	GELE	uF	Passed	1.000000		0		
NumericLimitTest	U401	VFB2Pin	57.200000	34.7	104.1	GELE		Passed	0.000000		0		
NumericLimitTest	U401	VFB1Pin	73.500000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD1-Pin	63.600000	42.15	126.45	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD0-Pin	46.900000	33.05	99.15	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD0+Pin	47.700000	33.4	100.2	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD1+Pin	65.200000	45.9	137.7	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD2-Pin	59.600000	37.75	113.25	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD3+Pin	72.600000	45.15	135.45	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD3-Pin	62.100000	45.3	135.9	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TRD2+Pin	61.500000	41.4	124.2	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RX_ERPin	64.900000	37.95	113.85	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXCPin	88.900000	46.1	138.3	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD7Pin	38.100000	19.35	58.05	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD1Pin	48.300000	29.8	89.4	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD2Pin	56.400000	34.35	103.05	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD6Pin	77.500000	41.8	125.4	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD0Pin	47.400000	25.0	75.0	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD3Pin	60.900000	39.15	117.45	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD5Pin	17.900000	11.75	35.25	GELE		Passed	0.000000		0		
NumericLimitTest	U811	COLPin	31.100000	20.75	62.25	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RXD4Pin	20.500000	11.25	33.75	GELE		Passed	0.000000		0		
NumericLimitTest	U811	RX_DVPin	84.500000	47.45	142.35	GELE		Passed	0.000000		0		
NumericLimitTest	U811	CRSPin	31.700000	15.55	46.65	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A4Pin	93.200000	43.5	130.5	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A1Pin	83.300000	45.45	136.35	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A13Pin	88.400000	45.5	136.5	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A9Pin	41.100000	24.8	74.4	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A15Pin	83.900000	40.45	121.35	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A12Pin	83.200000	45.05	135.15	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A7Pin	71.300000	41.4	124.2	GELE		Passed	0.000000		0		
NumericLimitTest	U807	RY/~BYPin	67.500000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ1Pin	63.900000	39.3	117.9	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ3Pin	64.000000	42.55	127.65	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L06P_2P	71.500000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L05N_2P	54.100000	39.75	119.25	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L03P_2P	53.500000	37.3	111.9	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ6Pin	90.800000	39.3	117.9	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ4Pin	79.800000	45.25	135.75	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C10P	54.400000	30.45	91.35	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C12P	61.300000	30.8	92.4	GELE		Passed	0.000000		0		
NumericLimitTest	U808	TDOPin	40.400000	24.85	74.55	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C15P	71.600000	36.05	108.15	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C17P	82.500000	32.65	97.95	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C3Pin	80.800000	45.6	136.8	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C4Pin	101.800000	36.9	110.7	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C2Pin	92.500000	36.35	109.05	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C5Pin	93.300000	44.7	134.1	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C6Pin	100.400000	45.45	136.35	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C8Pin	57.500000	26.2	78.6	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_GCK2Pin	69.700000	37.65	112.95	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_GCK1Pin	83.700000	39.45	118.35	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L03P_1P	62.800000	37.05	111.15	GELE		Passed	0.000000		0		
NumericLimitTest	U800	VCCO_1Pin	63.800000	39.05	117.15	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L07P_1P	80.400000	45.25	135.75	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L20N_2P	76.500000	41.7	125.1	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L01N_1P	65.600000	32.05	96.15	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L03N_1P	91.200000	43.5	130.5	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L18P_2P	80.700000	42.7	128.1	GELE		Passed	0.000000		0		
NumericLimitTest	U800	VCCO_2Pin	54.900000	34.75	104.25	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A2Pin	83.100000	45.4	136.2	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A8Pin	70.800000	42.35	127.05	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A10Pin	48.600000	41.05	123.15	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A14Pin	61.300000	36.0	108.0	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A19Pin	70.800000	37.45	112.35	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A16Pin	77.700000	42.9	128.7	GELE		Passed	0.000000		0		
NumericLimitTest	U807	~OEPin	82.500000	39.6	118.8	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L14P_2P	79.300000	45.15	135.45	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L07P_2P	99.900000	45.8	137.4	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A11Pin	66.300000	35.1	105.3	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A17Pin	92.900000	45.35	136.05	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L18N_2P	93.500000	45.35	136.05	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A18Pin	76.200000	40.95	122.85	GELE		Passed	0.000000		0		
NumericLimitTest	U807	~WEPin	106.100000	43.5	130.5	GELE		Passed	0.000000		0		
NumericLimitTest	U807	~RESETPin	45.100000	41.3	123.9	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ0Pin	73.600000	45.25	135.75	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ2Pin	53.500000	43.7	131.1	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ5Pin	59.600000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L02N_1P	56.500000	37.25	111.75	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L01P_1P	72.000000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U800	GNDPin	52.200000	35.7	107.1	GELE		Passed	0.000000		0		
NumericLimitTest	U807	~CEPin	91.000000	34.95	104.85	GELE		Passed	0.000000		0		
NumericLimitTest	U807	~BYTEPin	74.800000	44.45	133.35	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L06N_2P	62.500000	43.6	130.8	GELE		Passed	0.000000		0		
NumericLimitTest	U800	GNDPin	61.000000	38.8	116.4	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ15/A-1Pin	61.200000	30.0	90.0	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A0Pin	71.900000	30.0	90.0	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A5Pin	59.500000	37.1	111.3	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A6Pin	67.000000	40.3	120.9	GELE		Passed	0.000000		0		
NumericLimitTest	U807	A3Pin	58.200000	36.8	110.4	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L05N_1P	53.000000	33.75	101.25	GELE		Passed	0.000000		0		
NumericLimitTest	U809	~WEPin	76.100000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U809	~RASPin	72.000000	46.1	138.3	GELE		Passed	0.000000		0		
NumericLimitTest	U809	~CASPin	69.100000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C15P	117.100000	46.1	138.3	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C10P	55.900000	29.55	88.65	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C5Pin	65.900000	28.4	85.2	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C2Pin	72.200000	34.95	104.85	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C16P	74.600000	35.15	105.45	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C12P	59.600000	26.65	79.95	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C17P	60.700000	27.6	82.8	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C14P	67.100000	30.1	90.3	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C11P	83.000000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C6Pin	68.700000	28.45	85.35	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C4Pin	75.300000	29.7	89.1	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C3Pin	71.100000	30.4	91.2	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C11P	88.200000	35.5	106.5	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C8Pin	65.800000	29.45	88.35	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C4Pin	66.400000	36.35	109.05	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C3Pin	47.900000	27.15	81.45	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_GSRPin	62.100000	29.25	87.75	GELE		Passed	0.000000		0		
NumericLimitTest	U808	TMSPin	63.900000	42.55	127.65	GELE		Passed	0.000000		0		
NumericLimitTest	U808	TCKPin	62.700000	43.35	130.05	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B1C15,	46.600000	26.3	78.9	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_GCK3Pin	72.900000	37.95	113.85	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_GTS2Pin	52.400000	28.95	86.85	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L05P_3:	86.500000	46.15	138.45	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L07P_3<	70.200000	42.45	127.35	GELE		Passed	0.000000		0		
NumericLimitTest	U800	GNDPin	77.100000	39.55	118.65	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IP_L04N_3[	60.500000	37.3	111.9	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IP_L04P_3>	71.500000	42.2	126.6	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L07N_3]	71.200000	38.7	116.1	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L05N_3P	84.400000	41.55	124.65	GELE		Passed	0.000000		0		
NumericLimitTest	U800	VCCO_3Pin	77.400000	39.35	118.05	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L01N_3P	75.200000	43.9	131.7	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L03P_3P	60.400000	40.5	121.5	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L03N_3P	81.500000	46.65	139.95	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L11N_3P	68.500000	36.9	110.7	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L01P_3{	80.700000	45.05	135.15	GELE		Passed	0.000000		0		
NumericLimitTest	U811	~ACTIVITYP	53.900000	34.75	104.25	GELE		Passed	0.000000		0		
NumericLimitTest	U811	~INTR~/ENP	60.600000	37.0	111.0	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L08N_3Pi	9.200000	4.65	13.95	GELE		Passed	0.000000		0		
NumericLimitTest	U800	GNDPin	67.200000	38.85	116.55	GELE		Passed	0.000000		0		
NumericLimitTest	U109	2YPin	77.200000	48.9	146.7	GELE		Passed	0.000000		0		
NumericLimitTest	D105-2	*	0.706000	0.4893	0.9087	GELE	V	Passed	1.000000		0		
NumericLimitTest	U115	SDIPin	72.800000	43.4	130.2	GELE		Passed	0.000000		0		
NumericLimitTest	U108	HDPin	68.100000	30.0	90.0	GELE		Passed	0.000000		0		
NumericLimitTest	U108	SDATAPin	51.000000	27.05	81.15	GELE		Passed	0.000000		0		
NumericLimitTest	U114	-InAPin	64.000000	30.0	90.0	GELE		Passed	0.000000		0		
NumericLimitTest	U105	BYPPin	41.300000	27.05	81.15	GELE		Passed	0.000000		0		
NumericLimitTest	U105	SENSE/ADJP	71.400000	41.5	124.5	GELE		Passed	0.000000		0		
NumericLimitTest	U114	-InBPin	104.600000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U114	OutAPin	84.200000	43.9	131.7	GELE		Passed	0.000000		0		
NumericLimitTest	U114	+InBPin	55.600000	35.0	105.0	GELE		Passed	0.000000		0		
NumericLimitTest	U117	ZPin	106.700000	41.5	124.5	GELE		Passed	0.000000		0		
NumericLimitTest	U124	1Y-G	1.035000	0.5766	1.3454	GELE	V	Passed	1.000000		0		
NumericLimitTest	U118	YPin	65.600000	36.55	109.65	GELE		Passed	0.000000		0		
NumericLimitTest	U124	2Y-G	1.013000	0.5718	1.3342	GELE	V	Passed	1.000000		0		
NumericLimitTest	U119	PD3(PCI27-G	0.956000	0.5424	1.2656	GELE	V	Passed	10.000000		0		
NumericLimitTest	U119	PD3(PCI27Pi	33.500000	20.0	60.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	XTAL1Pin	69.600000	39.0	117.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PC7(TOSC2eP	79.700000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L23N_3Pi	66.300000	36.6	109.8	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L23P_3Pi	84.500000	45.1	135.3	GELE		Passed	0.000000		0		
NumericLimitTest	U139	ZPin	57.400000	26.8	80.4	GELE		Passed	0.000000		0		
NumericLimitTest	U139	APin	78.100000	40.3	120.9	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L20N_3Pi	60.500000	36.3	108.9	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L20P_3Pi	55.900000	31.65	94.95	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L16N_3Pi	55.800000	34.65	103.95	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L16P_3Pi	59.200000	36.5	109.5	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L08N_3eP	93.400000	45.2	135.6	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L22P_3P	63.800000	36.3	108.9	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L22N_3Pi	58.500000	40.05	120.15	GELE		Passed	0.000000		0		
NumericLimitTest	U139	BPin	76.800000	39.45	118.35	GELE		Passed	0.000000		0		
NumericLimitTest	U139	YPin	52.100000	32.1	96.3	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PD5(PCI29P	27.400000	17.1	51.3	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L03N_3LP	72.200000	37.6	112.8	GELE		Passed	0.000000		0		
NumericLimitTest	U119	~RESETPin	55.300000	32.1	96.3	GELE		Passed	0.000000		0		
NumericLimitTest	U117	BPin	73.600000	42.0	126.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	AREFPin	69.200000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PA5(ADC5/LP	33.800000	18.45	55.35	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PA3(ADC3/Pi	22.700000	11.4	34.2	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PB4(~SS~/Pi	99.000000	45.65	136.95	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PB1(T1/CLPi	63.400000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PB3(AIN1/Pi	65.500000	28.55	85.65	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PB2(AIN0/Pi	69.900000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PC5(TDI/PPi	54.500000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PC3(PCI19Pi	33.700000	30.0	90.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PC2(PCI18Pi	60.000000	35.0	105.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PB6(PCI14~P	65.500000	31.5	94.5	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PB7(PCI15Pi	72.600000	37.8	113.4	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L14N_3}P	54.700000	33.85	101.55	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L14P_3~P	59.000000	32.65	97.95	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L20P_2~P	59.300000	41.05	123.15	GELE		Passed	0.000000		0		
NumericLimitTest	U401	~PORPin	43.200000	25.0	75.0	GELE		Passed	0.000000		0		
NumericLimitTest	U811	~TRSTPin	62.200000	36.2	108.6	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TDOPin	70.900000	42.5	127.5	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TMSPin	23.400000	15.0	45.0	GELE		Passed	0.000000		0		
NumericLimitTest	U811	TCKPin	28.600000	22.6	67.8	GELE		Passed	0.000000		0		
NumericLimitTest	U113	6YPin	65.500000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U113	1YPin	100.700000	45.4	136.2	GELE		Passed	0.000000		0		
